candidate_id,disposition,verification_status,category,game_id,move_number,played_san,best_san,concept_label,canonical_concept_id,caption,lesson,issues
1e74e56a31ca2284,not_mistake,not_applicable,create_concrete_threat,game_17fff0c6da6b,18,Bd6,Qe4,Make a threat with a target,TAC_CHECKS_CAPTURES_THREATS,"Bd6 puts the bishop on d6 without creating that attack. Qe4 puts the queen on e4, attacking the queen on g4. Qe4 gives the opponent a concrete piece to answer on g4; Bd6 does not. A useful improving move should attack, defend, or create a clear next threat.","A useful improving move should attack, defend, or create a clear next threat.",
beed1274614c0d97,eligible_positional,pass,choose_more_valuable_capture,game_e77fc5863e89,17,Nxc2,Nxg8,Take the more valuable target,TAC_CHECKS_CAPTURES_THREATS,"Nxc2 takes the pawn on c2 instead. Nxg8 takes the bishop on g8. The bishop on g8 is the larger immediate target, so Nxg8 comes first. When several captures are legal, compare the value and the reply before choosing one.","When several captures are legal, compare the value and the reply before choosing one.",
72f891bbd2f23df1,eligible_positional,pass,avoid_reply_attack,f7414dfc-5e41-40db-811f-dc3658a29571,50,Rh3+,f4+,Do not give the reply a target,TAC_CHANGED_AFTER_MOVE,"Rh3+ allows this reply: White answers Kf4, attacking the pawn on f5. f4+ changes the setup; after it, White answers Kxf4, taking the pawn on f4. Only Rh3+ lets the reply attack the piece on f5; f4+ avoids that version. Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.","Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.",
fc2e8471e60683d5,eligible_positional,pass,take_available_piece,game_74fdbd74c468,21,Ra6,Nxh3+,Take the concrete gain first,TAC_CHECKS_CAPTURES_THREATS,Ra6 moves the rook to a6 and leaves that capture unused. Nxh3+ takes the pawn on h3 before moving elsewhere. Nxh3+ changes the material on the board immediately; Ra6 does not. Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,
95a3e77df2bb234e,eligible_positional,pass,avoid_reply_capture,game_73c3b9efff9c,26,b5,Bd7,Check what the reply can take,TAC_CHANGED_AFTER_MOVE,"b5 allows this concrete reply: White answers axb5, taking the pawn on b5. Bd7 changes the position first; after it, White answers c4, attacking the pawn on d5. Only b5 gives the immediate capture on b5; Bd7 avoids that version. After choosing a move, scan every opponent capture before judging the move safe.","After choosing a move, scan every opponent capture before judging the move safe.",
e86374e977baf6a8,not_mistake,not_applicable,avoid_forcing_check,1082e4b8-5ac8-416c-b8b8-6533321f2819,32,Re7,Kh8,Answer forcing moves before your plan,TAC_CHECKS_CAPTURES_THREATS,"Re7 allows this concrete reply: White answers Rd8+, checking the king from d8. Kh8 changes the move order; after it, White answers Rxg7, taking the pawn on g7. The check after Re7 forces a response, while Kh8 avoids that immediate check. Before starting your plan, look for the opponent's checks and deal with the forcing one first.","Before starting your plan, look for the opponent's checks and deal with the forcing one first.",
4ab39bde39491209,eligible_positional,pass,avoid_reply_attack,d51204c6-9056-48b9-a51f-268e45a1dcee,54,Re3,Rh3,Do not give the reply a target,TAC_CHANGED_AFTER_MOVE,"Re3 allows this reply: White answers Rh2, attacking the pawn on h7. Rh3 changes the setup; after it, White answers Rf2+, checking the king from f2. Only Re3 lets the reply attack the piece on h7; Rh3 avoids that version. Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.","Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.",
fcfc58f5f145c4d0,already_decided,not_applicable,king_approaches_pawn,game_408d93aae9db,55,Ke4,Kc4,Bring the king toward the pawns,END_KING_ACTIVE,"Ke4 puts the king on e4 and leaves the king farther from that pawn. Kc4 moves the king to c4, one step closer to the pawn on b4. Kc4 shortens the king's route to b4; Ke4 does not. In a reduced position, move the king toward the pawn you need to win or stop.","In a reduced position, move the king toward the pawn you need to win or stop.",
94c8f2a8d1854f85,eligible_positional,pass,compare_replies,c52fc5a0-14c5-4538-8675-2296da41047b,26,Qe3+,Qf1+,Compare the reply before choosing,TAC_CHANGED_AFTER_MOVE,"Qe3+ moves the queen from f3 to e3; White answers Kd1, and the continuation reaches Qf3+. Qf1+ moves the queen from f3 to f1; White answers Kd2, and the continuation reaches Qf4+. The concrete difference is the reply after Qe3+ versus the reply after Qf1+. Before choosing between quiet moves, calculate the opponent's strongest reply to each one.","Before choosing between quiet moves, calculate the opponent's strongest reply to each one.",
77b964f79ec32cd4,not_mistake,not_applicable,advance_passed_pawn,8fe4e348-380e-4c32-bf25-30af3e635f4f,65,g6,a6,Push the passed pawn with purpose,END_PASSED_PAWN,"g6 moves the pawn to g6 and leaves that pawn on a5. a6 advances the passed pawn to a6, one rank closer to promotion. a6 makes the opponent answer the passed pawn sooner; g6 gives it no progress. In an endgame, calculate whether a passed pawn can advance safely before making a side move.","In an endgame, calculate whether a passed pawn can advance safely before making a side move.",
1bb40e1b4e4b6d2b,eligible_positional,pass,advance_endgame_pawn,38e54c48-202b-41fa-8599-9e7e53df4d0d,25,c6,c5,Make progress in the pawn race,,"c6 moves the pawn to c6 while that pawn stays on c7. c5 advances the pawn from c7 to c5, one rank closer to promotion. c5 gains one step in the pawn race; c6 spends the move elsewhere. In a pawn ending, count both sides' moves to promotion before spending a move on the king or another pawn.","In a pawn ending, count both sides' moves to promotion before spending a move on the king or another pawn.",
e56b00852314457f,not_mistake,not_applicable,choose_more_valuable_capture,4136af90-9fa9-472a-b5de-e4aefc455b35,23,bxc6,fxe6,Take the more valuable target,TAC_CHECKS_CAPTURES_THREATS,"bxc6 takes the rook on c6 instead. fxe6 takes the queen on e6. The queen on e6 is the larger immediate target, so fxe6 comes first. When several captures are legal, compare the value and the reply before choosing one.","When several captures are legal, compare the value and the reply before choosing one.",
4ab39bde39491209,eligible_positional,pass,avoid_reply_attack,d51204c6-9056-48b9-a51f-268e45a1dcee,52,Re3,Rh3,Do not give the reply a target,TAC_CHANGED_AFTER_MOVE,"Re3 allows this reply: White answers Rh2, attacking the pawn on h7. Rh3 changes the setup; after it, White answers Kd4, and the continuation reaches h5. Only Re3 lets the reply attack the piece on h7; Rh3 avoids that version. Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.","Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.",
ce3942534dcb6386,eligible_positional,pass,avoid_reply_attack,802b941c-4779-4990-bc9c-cf02ce64634d,35,Ke3,Ra8,Do not give the reply a target,TAC_CHANGED_AFTER_MOVE,"Ke3 allows this reply: Black answers Rb4, attacking the bishop on b5. Ra8 changes the setup; after it, Black answers Re4+, checking the king from e4. Only Ke3 lets the reply attack the piece on b5; Ra8 avoids that version. Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.","Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.",
5dfed4722951fa53,not_mistake,not_applicable,compare_replies,game_5da7dc72d514,24,Kc8,a6,Compare the reply before choosing,TAC_CHANGED_AFTER_MOVE,"Kc8 moves the king from b8 to c8; White answers Re1, and the continuation reaches Rd7. a6 moves the pawn from a7 to a6; White answers b4, and the continuation reaches Ka7. The concrete difference is the reply after Kc8 versus the reply after a6. Before choosing between quiet moves, calculate the opponent's strongest reply to each one.","Before choosing between quiet moves, calculate the opponent's strongest reply to each one.",
103e0d7219b26f28,not_mistake,not_applicable,avoid_reply_capture,ad9f19d8-27f6-4b5f-a315-fbb7e675e689,28,Bd5,h6,Check what the reply can take,TAC_CHANGED_AFTER_MOVE,"Bd5 allows this concrete reply: White answers Nxd5, taking the bishop on d5. h6 changes the position first; after it, White answers Rd6, attacking the rook on d8. Only Bd5 gives the immediate capture on d5; h6 avoids that version. After choosing a move, scan every opponent capture before judging the move safe.","After choosing a move, scan every opponent capture before judging the move safe.",
f4b073d39c42cf79,eligible_positional,pass,take_available_piece,game_d5798d2afbe3,39,Kh4,Rxd6+,Take the concrete gain first,TAC_CHECKS_CAPTURES_THREATS,Kh4 moves the king to h4 and leaves that capture unused. Rxd6+ takes the bishop on d6 before moving elsewhere. Rxd6+ changes the material on the board immediately; Kh4 does not. Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,
2624e01e822ec20d,eligible_positional,pass,avoid_reply_attack,e15039b4-6f96-4630-8657-6d6def6b5743,26,d2,Bb7,Do not give the reply a target,TAC_CHANGED_AFTER_MOVE,"d2 allows this reply: White answers Rd1, attacking the pawn on d2. Bb7 changes the setup; after it, White answers f4, and the continuation reaches Bd5. Only d2 lets the reply attack the piece on d2; Bb7 avoids that version. Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.","Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.",
75328ef4fd599876,eligible_positional,pass,compare_replies,80ef39ca-27e5-4c13-a9d9-471c41051e58,27,Kc5,Ke7,Compare the reply before choosing,TAC_CHANGED_AFTER_MOVE,"Kc5 moves the king from d6 to c5; White answers g4, and the continuation reaches f6. Ke7 moves the king from d6 to e7; White answers b4, and the continuation reaches Kf6. The concrete difference is the reply after Kc5 versus the reply after Ke7. Before choosing between quiet moves, calculate the opponent's strongest reply to each one.","Before choosing between quiet moves, calculate the opponent's strongest reply to each one.",
0daf267380bd0d9d,eligible_positional,pass,forcing_check_sequence,76f68e3f-3b76-4947-b959-eea305ecb504,39,h4+,f6+,Choose the check with a follow-up,TAC_CHECKS_CAPTURES_THREATS,"h4+ also checks from h4, but Black answers Kxh4, taking the pawn on h4. f6+ checks from f6; after Kxf6, Bxc4 takes the pawn on c4. f6+ connects the check to a concrete capture; h4+ gives check without that same follow-up. Compare checks by what they force next; a check is useful when the follow-up wins something or improves the result.",Compare checks by what they force next; a check is useful when the follow-up wins something or improves the result.,
71ed10743c734ed0,eligible_positional,pass,create_concrete_threat,5cb6a8ac-0f94-4336-8a5c-212ae50b8c84,23,h5,c5,Make a threat with a target,TAC_CHECKS_CAPTURES_THREATS,"h5 puts the pawn on h5 without creating that attack. c5 puts the pawn on c5, attacking the bishop on d4. c5 gives the opponent a concrete piece to answer on d4; h5 does not. A useful improving move should attack, defend, or create a clear next threat.","A useful improving move should attack, defend, or create a clear next threat.",
7104d2823c72de9c,not_mistake,not_applicable,avoid_reply_attack,game_4cea51fcad39,29,Re8+,Kg2,Do not give the reply a target,TAC_CHANGED_AFTER_MOVE,"Re8+ allows this reply: Black answers Kf7, attacking the rook on e8. Kg2 changes the setup; after it, Black answers Qg5+, checking the king from g5. Only Re8+ lets the reply attack the piece on e8; Kg2 avoids that version. Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.","Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.",
78c4121b9255b8e5,eligible_positional,pass,rook_file,b712292f-7981-4a75-98d0-06789b017f20,26,Nd5,Rg1,Put the rook where pawns do not block it,MID_ROOK_OPEN_FILE,"Nd5 moves the knight to d5 instead of placing the rook on the g-file. Rg1 puts the rook on g1, on the semi-open g-file. On g1 the rook has the file available; Nd5 leaves the rook out of that lane. When no tactic is urgent, look for an open or semi-open file for a rook.","When no tactic is urgent, look for an open or semi-open file for a rook.",
15531b696d9d048e,eligible_positional,pass,rook_file,4136af90-9fa9-472a-b5de-e4aefc455b35,19,Bxc4,Rd2,Put the rook where pawns do not block it,MID_ROOK_OPEN_FILE,"Bxc4 moves the bishop to c4 instead of placing the rook on the d-file. Rd2 puts the rook on d2, on the open d-file. On d2 the rook has the file available; Bxc4 leaves the rook out of that lane. When no tactic is urgent, look for an open or semi-open file for a rook.","When no tactic is urgent, look for an open or semi-open file for a rook.",
d8a9e7ce524b204d,eligible_positional,pass,rook_file,game_5e161a7440aa,50,Ke5,Rg1,Put the rook where pawns do not block it,MID_ROOK_OPEN_FILE,"Ke5 moves the king to e5 instead of placing the rook on the g-file. Rg1 puts the rook on g1, on the open g-file. On g1 the rook has the file available; Ke5 leaves the rook out of that lane. When no tactic is urgent, look for an open or semi-open file for a rook.","When no tactic is urgent, look for an open or semi-open file for a rook.",
90e227e140fa82ab,eligible_positional,pass,avoid_reply_capture,e15039b4-6f96-4630-8657-6d6def6b5743,19,d5,Bd4,Check what the reply can take,TAC_CHANGED_AFTER_MOVE,"d5 allows this concrete reply: White answers Nxc5, taking the bishop on c5. Bd4 changes the position first; after it, White answers Rad1, attacking the bishop on d4. Only d5 gives the immediate capture on c5; Bd4 avoids that version. After choosing a move, scan every opponent capture before judging the move safe.","After choosing a move, scan every opponent capture before judging the move safe.",
5968bf0c74b588e6,not_mistake,not_applicable,active_endgame_king,489e0172-847d-4be0-ac43-2c2e0b59cfd4,46,b6,Kd3,Bring the king into the endgame,END_KING_ACTIVE,"b6 puts the pawn on b6 while the king stays farther away. Kd3 brings the king from d2 toward the centre on d3. Kd3 gives the king a direct route to the pawns; b6 spends the move elsewhere. With few pieces left, activate the king before making a move that can wait.","With few pieces left, activate the king before making a move that can wait.",
e57327d7ea3dd613,eligible_positional,pass,compare_replies,09f55442-fee9-4b0f-807c-1de5891a3c84,60,Re3,Kg7,Compare the reply before choosing,TAC_CHANGED_AFTER_MOVE,"Re3 moves the rook from a3 to e3; White answers b6, and the continuation reaches Re4+. Kg7 moves the king from g6 to g7; White answers Rf4, attacking the pawn on f3. The concrete difference is the reply after Re3 versus the reply after Kg7. Before choosing between quiet moves, calculate the opponent's strongest reply to each one.","Before choosing between quiet moves, calculate the opponent's strongest reply to each one.",
14a0f86941d24da7,not_mistake,not_applicable,advance_passed_pawn,1e299721-98e0-40f0-9562-81d96e3dcffb,22,Qe5,h5,Push the passed pawn with purpose,END_PASSED_PAWN,"Qe5 moves the queen to e5 and leaves that pawn on h7. h5 advances the passed pawn to h5, one rank closer to promotion. h5 makes the opponent answer the passed pawn sooner; Qe5 gives it no progress. In an endgame, calculate whether a passed pawn can advance safely before making a side move.","In an endgame, calculate whether a passed pawn can advance safely before making a side move.",
99d55107bed0edf6,eligible_positional,pass,avoid_reply_capture,1082e4b8-5ac8-416c-b8b8-6533321f2819,23,a4,e5,Check what the reply can take,TAC_CHANGED_AFTER_MOVE,"a4 allows this concrete reply: White answers dxe6, taking the pawn on e6. e5 changes the position first; after it, White answers d6, and the continuation reaches Rc8. Only a4 gives the immediate capture on e6; e5 avoids that version. After choosing a move, scan every opponent capture before judging the move safe.","After choosing a move, scan every opponent capture before judging the move safe.",
8e6e143376263786,eligible_positional,pass,rook_file,562c8fe3-3a6b-47b8-9d14-60accd08807b,53,Kb4,Ra8,Put the rook where pawns do not block it,MID_ROOK_OPEN_FILE,"Kb4 moves the king to b4 instead of placing the rook on the a-file. Ra8 puts the rook on a8, on the semi-open a-file. On a8 the rook has the file available; Kb4 leaves the rook out of that lane. When no tactic is urgent, look for an open or semi-open file for a rook.","When no tactic is urgent, look for an open or semi-open file for a rook.",
dfcd78516f0e844e,not_mistake,not_applicable,recapture_with_lower_value_piece,game_7bdc02d0c35b,29,Rxf5,exf5,Use the cheaper piece to recapture,TAC_DEFENDER_COUNT,"Rxf5 uses the more valuable rook from f7 for the same capture. exf5 uses the pawn from e6 to recapture on f5. Both moves capture on f5, but exf5 keeps the rook on f7. When two pieces can recapture, compare which piece you want to keep active afterward.","When two pieces can recapture, compare which piece you want to keep active afterward.",
33db24c3259d9bcb,already_decided,not_applicable,active_endgame_king,game_f233cffb57b8,54,Kh2,Kf2,Bring the king into the endgame,END_KING_ACTIVE,"Kh2 puts the king on h2 while the king stays farther away. Kf2 keeps the king on f2, closer to the centre than h2. Kf2 gives the king a direct route to the pawns; Kh2 spends the move elsewhere. With few pieces left, activate the king before making a move that can wait.","With few pieces left, activate the king before making a move that can wait.",
f05ac7cd1415d1ef,eligible_positional,pass,avoid_reply_capture,802b941c-4779-4990-bc9c-cf02ce64634d,45,Be8,Ra6,Check what the reply can take,TAC_CHANGED_AFTER_MOVE,"Be8 allows this concrete reply: Black answers Rxh2, taking the pawn on h2. Ra6 changes the position first; after it, Black answers Rf6, and the continuation reaches h4. Only Be8 gives the immediate capture on h2; Ra6 avoids that version. After choosing a move, scan every opponent capture before judging the move safe.","After choosing a move, scan every opponent capture before judging the move safe.",
7db63dd7a5aee2fe,eligible_positional,pass,avoid_reply_capture,game_7bdc02d0c35b,28,Ree7,Qc4,Check what the reply can take,TAC_CHANGED_AFTER_MOVE,"Ree7 allows this concrete reply: White answers fxe6, taking the pawn on e6. Qc4 changes the position first; after it, White answers Nd4, attacking the pawn on c6. Only Ree7 gives the immediate capture on e6; Qc4 avoids that version. After choosing a move, scan every opponent capture before judging the move safe.","After choosing a move, scan every opponent capture before judging the move safe.",
eb60bd60802c3454,eligible_positional,pass,compare_replies,448c16f4-85c5-4ee9-907e-947c0a5c9794,36,Re7,Rb7,Compare the reply before choosing,TAC_CHANGED_AFTER_MOVE,"Re7 moves the rook from h7 to e7; Black answers Rd2, attacking the pawn on b2. Rb7 moves the rook from h7 to b7; Black answers Rd2, attacking the pawn on b2. After the same reply Rd2, Re7 leads to Rb7, while Rb7 leads to Kf3. Before choosing between quiet moves, calculate the opponent's strongest reply to each one.","Before choosing between quiet moves, calculate the opponent's strongest reply to each one.",
cb1e1e579793ad53,eligible_positional,pass,active_endgame_king,4495973f-406f-4c9d-aa47-e4f5681f3d42,46,Rh5,Kf3,Bring the king into the endgame,END_KING_ACTIVE,"Rh5 puts the rook on h5 while the king stays farther away. Kf3 brings the king from e2 toward the centre on f3. Kf3 gives the king a direct route to the pawns; Rh5 spends the move elsewhere. With few pieces left, activate the king before making a move that can wait.","With few pieces left, activate the king before making a move that can wait.",
6f3ba97759201c04,eligible_positional,pass,avoid_reply_capture,game_ef9f422a062d,22,g4,Bg7,Check what the reply can take,TAC_CHANGED_AFTER_MOVE,"g4 allows this concrete reply: White answers fxg4, taking the pawn on g4. Bg7 changes the position first; after it, White answers a4, and the continuation reaches Rd8. Only g4 gives the immediate capture on g4; Bg7 avoids that version. After choosing a move, scan every opponent capture before judging the move safe.","After choosing a move, scan every opponent capture before judging the move safe.",
a74c6be3ce17e916,already_decided,not_applicable,rook_file,bfdddbdd-999f-40a7-aed0-12775988bf66,37,Ne6,Rc6,Put the rook where pawns do not block it,MID_ROOK_OPEN_FILE,"Ne6 moves the knight to e6 instead of placing the rook on the c-file. Rc6 puts the rook on c6, on the open c-file. On c6 the rook has the file available; Ne6 leaves the rook out of that lane. When no tactic is urgent, look for an open or semi-open file for a rook.","When no tactic is urgent, look for an open or semi-open file for a rook.",
179e2b13011ca8f7,eligible_positional,pass,avoid_reply_attack,448c16f4-85c5-4ee9-907e-947c0a5c9794,37,Ra7,Rc7,Do not give the reply a target,TAC_CHANGED_AFTER_MOVE,"Ra7 allows this reply: Black answers Rd2, attacking the pawn on b2. Rc7 changes the setup; after it, Black answers a5, moving from a6 to a5. Only Ra7 lets the reply attack the piece on b2; Rc7 avoids that version. Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.","Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.",
b820ac21d3fe0e23,not_mistake,not_applicable,avoid_reply_attack,game_d7a9099faca2,33,Rd1,Qg2,Do not give the reply a target,TAC_CHANGED_AFTER_MOVE,"Rd1 allows this reply: Black answers Qf3, attacking the rook on d1. Qg2 changes the setup; after it, Black answers Qxg2+, taking the queen on g2. Only Rd1 lets the reply attack the piece on d1; Qg2 avoids that version. Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.","Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.",
6405ddb1314437f6,already_decided,not_applicable,take_available_piece,562e7fbe-810c-4921-bcb3-0ce5074269d2,31,Bd2,Rxf4,Take the concrete gain first,TAC_CHECKS_CAPTURES_THREATS,Bd2 moves the bishop to d2 and leaves that capture unused. Rxf4 takes the rook on f4 before moving elsewhere. Rxf4 changes the material on the board immediately; Bd2 does not. Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,
f9b0c67aeba7f096,eligible_positional,pass,rook_file,e15039b4-6f96-4630-8657-6d6def6b5743,41,Kg6,Re4,Put the rook where pawns do not block it,MID_ROOK_OPEN_FILE,"Kg6 moves the king to g6 instead of placing the rook on the e-file. Re4 puts the rook on e4, on the open e-file. On e4 the rook has the file available; Kg6 leaves the rook out of that lane. When no tactic is urgent, look for an open or semi-open file for a rook.","When no tactic is urgent, look for an open or semi-open file for a rook.",
5abbb97d3efe472d,eligible_positional,pass,add_defender,6496587b-d3ab-449e-80d8-994cd1e019d0,39,Qb8,Qa2,Add a defender where it is needed,DEF_MOST_ATTACKED,"Qb8 moves the queen to b8 without adding that defender. Qa2 places the queen on a2, where it adds a defender to the pawn on d5. After Qa2, the pawn on d5 has more support; after Qb8, it does not. When one of your pieces is attacked, count its attackers and defenders before moving elsewhere.","When one of your pieces is attacked, count its attackers and defenders before moving elsewhere.",
09143374cda4472e,eligible_positional,pass,take_available_piece,448c16f4-85c5-4ee9-907e-947c0a5c9794,31,Re7+,Rxh7,Take the concrete gain first,TAC_CHECKS_CAPTURES_THREATS,Re7+ moves the rook to e7 and leaves that capture unused. Rxh7 takes the pawn on h7 before moving elsewhere. Rxh7 changes the material on the board immediately; Re7+ does not. Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,
a5e236f912e1ea09,eligible_positional,pass,advance_passed_pawn,d51204c6-9056-48b9-a51f-268e45a1dcee,49,Kf7,h5,Push the passed pawn with purpose,END_PASSED_PAWN,"Kf7 moves the king to f7 and leaves that pawn on h7. h5 advances the passed pawn to h5, one rank closer to promotion. h5 makes the opponent answer the passed pawn sooner; Kf7 gives it no progress. In an endgame, calculate whether a passed pawn can advance safely before making a side move.","In an endgame, calculate whether a passed pawn can advance safely before making a side move.",
4fd15f38b50e056c,not_mistake,not_applicable,avoid_forcing_check,80ef39ca-27e5-4c13-a9d9-471c41051e58,33,Kxb3,f6,Answer forcing moves before your plan,TAC_CHECKS_CAPTURES_THREATS,"Kxb3 allows this concrete reply: White answers Rd3+, checking the king from d3. f6 changes the move order; after it, White answers Rd3, and the continuation reaches Rc8. The check after Kxb3 forces a response, while f6 avoids that immediate check. Before starting your plan, look for the opponent's checks and deal with the forcing one first.","Before starting your plan, look for the opponent's checks and deal with the forcing one first.",
64f4e399b9ae526c,eligible_positional,pass,centralize_piece,4346513e-cc8c-4d42-a1e1-b739b7b4a2d4,22,Nb5,Be7,Move the piece toward the centre,,"Nb5 puts the knight on b5 instead. Be7 moves the bishop from f8 toward the centre on e7, where it reaches h4, g5, d6. The bishop has central work from e7; Nb5 uses the move on b5. When moves are quiet, prefer the piece whose new square gives it more concrete jobs.","When moves are quiet, prefer the piece whose new square gives it more concrete jobs.",
1acb1464b0586d52,eligible_positional,pass,avoid_reply_attack,game_4cea51fcad39,18,exd5,Qe2,Do not give the reply a target,TAC_CHANGED_AFTER_MOVE,"exd5 allows this reply: Black answers Ng4, attacking the bishop on e3. Qe2 changes the setup; after it, Black answers dxe4, taking the pawn on e4. Only exd5 lets the reply attack the piece on e3; Qe2 avoids that version. Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.","Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.",
d6303c52c74c7d6e,already_decided,not_applicable,rook_file,802b941c-4779-4990-bc9c-cf02ce64634d,23,f4,Rg7,Put the rook where pawns do not block it,MID_ROOK_OPEN_FILE,"f4 moves the pawn to f4 instead of placing the rook on the g-file. Rg7 puts the rook on g7, on the open g-file. On g7 the rook has the file available; f4 leaves the rook out of that lane. When no tactic is urgent, look for an open or semi-open file for a rook.","When no tactic is urgent, look for an open or semi-open file for a rook.",
c3825dda8669bb82,eligible_positional,pass,take_available_piece,2c32f758-a724-4e68-8087-c48c93da0173,20,Rc7,Bxb5,Take the concrete gain first,TAC_CHECKS_CAPTURES_THREATS,Rc7 moves the rook to c7 and leaves that capture unused. Bxb5 takes the pawn on b5 before moving elsewhere. Bxb5 changes the material on the board immediately; Rc7 does not. Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,
b130047ebb71bc81,eligible_positional,pass,avoid_reply_capture,5cb15b64-2276-4193-b2c8-1ce98cb07458,26,Rd8+,Be5,Check what the reply can take,TAC_CHANGED_AFTER_MOVE,"Rd8+ allows this concrete reply: Black answers Rxd8, taking the rook on d8. Be5 changes the position first; after it, Black answers a5, attacking the pawn on b4. Only Rd8+ gives the immediate capture on d8; Be5 avoids that version. After choosing a move, scan every opponent capture before judging the move safe.","After choosing a move, scan every opponent capture before judging the move safe.",
1d0df0f844918627,not_mistake,not_applicable,add_defender,coach_79f92dc6-b17,20,Bxh6,Be3,Add a defender where it is needed,DEF_MOST_ATTACKED,"Bxh6 moves the bishop to h6 without adding that defender. Be3 places the bishop on e3, where it adds a defender to the pawn on f2. After Be3, the pawn on f2 has more support; after Bxh6, it does not. When one of your pieces is attacked, count its attackers and defenders before moving elsewhere.","When one of your pieces is attacked, count its attackers and defenders before moving elsewhere.",
659bd7ef6efd6e08,eligible_positional,pass,avoid_reply_capture,game_efa6a7a5d0bf,22,Rab1,a5,Check what the reply can take,TAC_CHANGED_AFTER_MOVE,"Rab1 allows this concrete reply: Black answers Rxb6, taking the rook on b6. a5 changes the position first; after it, Black answers Bb5, attacking the pawn on d3. Only Rab1 gives the immediate capture on b6; a5 avoids that version. After choosing a move, scan every opponent capture before judging the move safe.","After choosing a move, scan every opponent capture before judging the move safe.",
8a01dc8cb098edd4,eligible_positional,pass,avoid_reply_capture,3dac664d-3e16-45b9-a218-1555d9f6ebd3,22,Bc4,Be2,Check what the reply can take,TAC_CHANGED_AFTER_MOVE,"Bc4 allows this concrete reply: Black answers Nxc4, taking the bishop on c4. Be2 changes the position first; after it, Black answers Bc5, attacking the pawn on f2. Only Bc4 gives the immediate capture on c4; Be2 avoids that version. After choosing a move, scan every opponent capture before judging the move safe.","After choosing a move, scan every opponent capture before judging the move safe.",
06b8182067bd3a04,eligible_positional,pass,recapture_with_lower_value_piece,game_74fdbd74c468,23,Qxd6,cxd6,Use the cheaper piece to recapture,TAC_DEFENDER_COUNT,"Qxd6 uses the more valuable queen from d7 for the same capture. cxd6 uses the pawn from c7 to recapture on d6. Both moves capture on d6, but cxd6 keeps the queen on d7. When two pieces can recapture, compare which piece you want to keep active afterward.","When two pieces can recapture, compare which piece you want to keep active afterward.",
efee07d7d7e9adaf,not_mistake,not_applicable,avoid_forcing_check,448c16f4-85c5-4ee9-907e-947c0a5c9794,43,g4,Rb6+,Answer forcing moves before your plan,TAC_CHECKS_CAPTURES_THREATS,"g4 allows this concrete reply: Black answers Re5+, checking the king from e5. Rb6+ changes the move order; after it, Black answers Ka7, attacking the rook on b6. The check after g4 forces a response, while Rb6+ avoids that immediate check. Before starting your plan, look for the opponent's checks and deal with the forcing one first.","Before starting your plan, look for the opponent's checks and deal with the forcing one first.",
a6ef68db0c80488d,already_decided,not_applicable,avoid_reply_attack,bfdddbdd-999f-40a7-aed0-12775988bf66,36,Rd6,Rc6+,Do not give the reply a target,TAC_CHANGED_AFTER_MOVE,"Rd6 allows this reply: Black answers Rb4, attacking the knight on d4. Rc6+ changes the setup; after it, Black answers Rxc6, taking the rook on c6. Only Rd6 lets the reply attack the piece on d4; Rc6+ avoids that version. Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.","Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.",
